,ALIAS,HAS_CATEGORY_Afghan,HAS_CATEGORY_African,HAS_CATEGORY_AmericanNew,HAS_CATEGORY_AmericanTraditional,HAS_CATEGORY_Arabian,HAS_CATEGORY_Argentine,HAS_CATEGORY_Armenian,HAS_CATEGORY_AsianFusion,HAS_CATEGORY_Australian,HAS_CATEGORY_Austrian,HAS_CATEGORY_Bangladeshi,HAS_CATEGORY_Barbeque,HAS_CATEGORY_Basque,HAS_CATEGORY_Belgian,HAS_CATEGORY_Brasseries,HAS_CATEGORY_Brazilian,HAS_CATEGORY_BreakfastBrunch,HAS_CATEGORY_British,HAS_CATEGORY_Buffets,HAS_CATEGORY_Burgers,HAS_CATEGORY_Burmese,HAS_CATEGORY_Cafes,HAS_CATEGORY_Cafeteria,HAS_CATEGORY_CajunCreole,HAS_CATEGORY_Calabrian,HAS_CATEGORY_Cambodian,HAS_CATEGORY_Cantonese,HAS_CATEGORY_Caribbean,HAS_CATEGORY_Catalan,HAS_CATEGORY_Cheesesteaks,HAS_CATEGORY_ChickenShop,HAS_CATEGORY_ChickenWings,HAS_CATEGORY_Chinese,HAS_CATEGORY_Colombian,HAS_CATEGORY_ComfortFood,HAS_CATEGORY_ConveyorBeltSushi,HAS_CATEGORY_Creperies,HAS_CATEGORY_Cuban,HAS_CATEGORY_Czech,HAS_CATEGORY_Delis,HAS_CATEGORY_DimSum,HAS_CATEGORY_Diners,HAS_CATEGORY_DinnerTheater,HAS_CATEGORY_Dominican,HAS_CATEGORY_Egyptian,HAS_CATEGORY_Ethiopian,HAS_CATEGORY_Falafel,HAS_CATEGORY_FastFood,HAS_CATEGORY_Filipino,HAS_CATEGORY_FishChips,HAS_CATEGORY_Fondue,HAS_CATEGORY_FoodCourt,HAS_CATEGORY_FoodStands,HAS_CATEGORY_French,HAS_CATEGORY_GameMeat,HAS_CATEGORY_Gastropubs,HAS_CATEGORY_German,HAS_CATEGORY_GlutenFree,HAS_CATEGORY_Greek,HAS_CATEGORY_Guamanian,HAS_CATEGORY_Hainan,HAS_CATEGORY_Haitian,HAS_CATEGORY_Halal,HAS_CATEGORY_Hawaiian,HAS_CATEGORY_HimalayanNepalese,HAS_CATEGORY_Honduran,HAS_CATEGORY_HongKongStyleCafe,HAS_CATEGORY_HotDogs,HAS_CATEGORY_HotPot,HAS_CATEGORY_Hungarian,HAS_CATEGORY_Iberian,HAS_CATEGORY_Indian,HAS_CATEGORY_Indonesian,HAS_CATEGORY_Irish,HAS_CATEGORY_Italian,HAS_CATEGORY_Izakaya,HAS_CATEGORY_Japanese,HAS_CATEGORY_JapaneseCurry,HAS_CATEGORY_Kebab,HAS_CATEGORY_Korean,HAS_CATEGORY_Kosher,HAS_CATEGORY_Laotian,HAS_CATEGORY_LatinAmerican,HAS_CATEGORY_Lebanese,HAS_CATEGORY_LiveRawFood,HAS_CATEGORY_Malaysian,HAS_CATEGORY_Mauritius,HAS_CATEGORY_Mediterranean,HAS_CATEGORY_Mexican,HAS_CATEGORY_MiddleEastern,HAS_CATEGORY_ModernEuropean,HAS_CATEGORY_Mongolian,HAS_CATEGORY_Moroccan,HAS_CATEGORY_NewMexicanCuisine,HAS_CATEGORY_Nicaraguan,HAS_CATEGORY_Noodles,HAS_CATEGORY_Pakistani,HAS_CATEGORY_PanAsia,HAS_CATEGORY_PersianIranian,HAS_CATEGORY_Peruvian,HAS_CATEGORY_Pizza,HAS_CATEGORY_Polish,HAS_CATEGORY_Polynesian,HAS_CATEGORY_PopUpRestaurants,HAS_CATEGORY_Portuguese,HAS_CATEGORY_Poutineries,HAS_CATEGORY_PuertoRican,HAS_CATEGORY_Ramen,HAS_CATEGORY_Reunion,HAS_CATEGORY_Russian,HAS_CATEGORY_Salad,HAS_CATEGORY_Salvadoran,HAS_CATEGORY_Sandwiches,HAS_CATEGORY_Sardinian,HAS_CATEGORY_Scandinavian,HAS_CATEGORY_Scottish,HAS_CATEGORY_Seafood,HAS_CATEGORY_Senegalese,HAS_CATEGORY_Shanghainese,HAS_CATEGORY_Sicilian,HAS_CATEGORY_Singaporean,HAS_CATEGORY_Slovakian,HAS_CATEGORY_SoulFood,HAS_CATEGORY_Soup,HAS_CATEGORY_SouthAfrican,HAS_CATEGORY_Southern,HAS_CATEGORY_Spanish,HAS_CATEGORY_SriLankan,HAS_CATEGORY_Steakhouses,HAS_CATEGORY_SupperClubs,HAS_CATEGORY_SushiBars,HAS_CATEGORY_Syrian,HAS_CATEGORY_Szechuan,HAS_CATEGORY_Tacos,HAS_CATEGORY_Taiwanese,HAS_CATEGORY_TapasBars,HAS_CATEGORY_TapasSmallPlates,HAS_CATEGORY_Teppanyaki,HAS_CATEGORY_TexMex,HAS_CATEGORY_Thai,HAS_CATEGORY_ThemedCafes,HAS_CATEGORY_Trinidadian,HAS_CATEGORY_Turkish,HAS_CATEGORY_Tuscan,HAS_CATEGORY_Ukrainian,HAS_CATEGORY_Uzbek,HAS_CATEGORY_Vegan,HAS_CATEGORY_Vegetarian,HAS_CATEGORY_Venezuelan,HAS_CATEGORY_Vietnamese,HAS_CATEGORY_Waffles,HAS_CATEGORY_Wraps,HAS_DELIVERY,HAS_ONLINE_RESERVATION,HAS_PICKUP,HSISID,JSON_URL,NUMBER_OF_REVIEWS,PRICE,RATING,YELP_ID,YELP_NAME
937,annas-pizzeria-fuquay-varina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092016251,https://api.yelp.com/v3/businesses/search/phone?phone=+19192852497,82,2,3.0,0NRpSlD385hOSHV0eQJe9A,Anna's Pizzeria
938,bagels-plus-fuquay-varina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4092016340,https://api.yelp.com/v3/businesses/search/phone?phone=+19192854980,173,1,3.5,4e2KSHilLFSiKsYQVk7qIQ,Bagels Plus
939,triple-barrel-tavern-fuquay-varina,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092016671,https://api.yelp.com/v3/businesses/search/phone?phone=+19197620940,72,2,3.5,mdFA0ndnAKhgXoGMiouzOA,Triple Barrel Tavern
940,milano-pizza-fuquay-varina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092013725,https://api.yelp.com/v3/businesses/search/phone?phone=+19195576093,19,1,3.5,P1dZhNMtN4RsfekUocDGfQ,Milano Pizza
941,starbucks-fuquay-varina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092015153,https://api.yelp.com/v3/businesses/search/phone?phone=+19195570533,32,2,3.0,XhqBrqQzveA2Bxr6EaA5dA,Starbucks
942,zaxbys-chicken-fingers-and-buffalo-wings-fuquay-varina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092017657,https://api.yelp.com/v3/businesses/search/phone?phone=+19195523981,17,1,2.5,51WraWKsBsjq3juIUtqJDQ,Zaxby's Chicken Fingers & Buffalo Wings
943,comfort-inn-and-suites-fuquay-varina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092017510,https://api.yelp.com/v3/businesses/search/phone?phone=+19195579000,10,2,2.5,C9Swy4r-SjlRwWFIuv0vxA,Comfort Inn & Suites
944,chick-fil-a-fuquay-varina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092014404,https://api.yelp.com/v3/businesses/search/phone?phone=+19195771030,19,1,4.0,e9tUky5iQB9SyIYev3DL6w,Chick-fil-A
945,smithfields-chickenn-bar-b-q-fuquay-varina,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092016769,https://api.yelp.com/v3/businesses/search/phone?phone=+19195572400,24,1,4.5,68DHPlD6JEbajp3gIu7QwQ,Smithfield's Chicken'n Bar-B Q
946,sheetz-fuquay-varina-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092014233,https://api.yelp.com/v3/businesses/search/phone?phone=+19195772215,11,1,4.5,qMpF8yx6quUPNjj4GSS9yA,Sheetz
947,little-caesars-pizza-fuquay-varina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092013899,https://api.yelp.com/v3/businesses/search/phone?phone=+19195528688,8,1,3.0,kzDaoHxXvwp6QLSfEwMuZg,Little Caesars Pizza
948,aviator-brewing-company-tap-house-fuquay-varina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092015485,https://api.yelp.com/v3/businesses/search/phone?phone=+19195528826,161,2,3.0,uc-K2VQaKOBOJs9bMa_Hbw,Aviator Brewing Company Tap House
949,quality-inn-fuquay-varina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092015421,https://api.yelp.com/v3/businesses/search/phone?phone=+19195572009,9,2,2.5,74fGxHeC3ewyx7xb0IwdYQ,Quality Inn
950,king-chinese-buffet-fuquay-varina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092016559,https://api.yelp.com/v3/businesses/search/phone?phone=+19195678989,17,1,3.0,ZkS5j_-w1KLEGeJ2OB1EKQ,King Chinese Buffet
951,hibachi-and-company-fuquay-varina-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4092016005,https://api.yelp.com/v3/businesses/search/phone?phone=+19195528899,61,1,3.0,RE3WczYTBpH_CUBIE0fAhg,Hibachi & Company
952,assaggios-pizzeria-ristorante-fuquay-varina-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4092014098,https://api.yelp.com/v3/businesses/search/phone?phone=+19195579505,53,2,3.5,K3sWdyReLc_HgtXDYIGpCA,Assaggio's Pizzeria Ristorante
953,waffle-house-fuquay-varina,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092014186,https://api.yelp.com/v3/businesses/search/phone?phone=+19195522187,17,1,2.5,wVOPIDoZIE_BodI5YBzN1g,Waffle House
954,jus-enuff-home-cookin-fuquay-varina,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092016432,https://api.yelp.com/v3/businesses/search/phone?phone=+19195670587,61,1,4.0,vQa-xSeU5hBJX02zxWgW7w,Jus' Enuff Home Cookin'
955,moes-southwest-grill-fuquay-varina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092014571,https://api.yelp.com/v3/businesses/search/phone?phone=+19195575507,25,1,3.0,QIaX2lYxV3PJlLRcz_5YSQ,Moe's Southwest Grill
956,papa-johns-pizza-fuquay-varina-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092021530,https://api.yelp.com/v3/businesses/search/phone?phone=+19195776565,10,1,2.5,u3923iC2L_JL1xQm_8-5WA,Papa John's Pizza
957,walmart-supercenter-fuquay-varina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092021112,https://api.yelp.com/v3/businesses/search/phone?phone=+19195672350,15,1,2.5,Pu58SsMQK9gOWjh3wCM89w,Walmart Supercenter
958,biscuitville-fuquay-varina-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092013291,https://api.yelp.com/v3/businesses/search/phone?phone=+19195776380,12,1,3.5,G4LWU4i9P_n2pc2o-ilxvA,Biscuitville
959,el-dorado-authentic-mexican-restaurant-fuquay-varina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092010236,https://api.yelp.com/v3/businesses/search/phone?phone=+19195570287,20,1,3.0,VraScSnJJRuaXTCf_HnNvQ,El Dorado Authentic Mexican Restaurant
960,golden-china-restaurant-fuquay-varina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092016755,https://api.yelp.com/v3/businesses/search/phone?phone=+19195529397,11,1,2.5,yGUplHUJZrP34LfEtDIItQ,Golden China Restaurant
961,wendys-fuquay-varina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092017268,https://api.yelp.com/v3/businesses/search/phone?phone=+19195570139,21,1,1.5,X5Ajzhq6rW3BO5UgiBLQ6g,Wendy's
962,dominos-pizza-fuquay-varina-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092020607,https://api.yelp.com/v3/businesses/search/phone?phone=+19195575551,14,1,3.0,OES_t19rCed5qDPJPZ6klw,Domino's Pizza
963,food-lion-fuquay-varina-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092021003,https://api.yelp.com/v3/businesses/search/phone?phone=+19195521388,2,1,3.5,tGvOc2XbM6lpXO3oCCVwPw,Food Lion
